DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,YearsAtCompany,AnnualSalary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
1213,2,1,2,1,2,1,21,4,0,2,10,195520,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1137,1,4,1,1,4,1,11,1,1,3,19,203840,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
482,1,2,2,0,1,0,13,3,1,2,1,187200,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
511,2,2,1,0,2,1,14,2,0,2,8,185120,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
117,22,3,4,0,4,1,11,2,1,3,22,120640,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
170,1,4,2,1,2,1,15,4,1,3,2,162240,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
967,16,4,4,1,1,0,23,2,1,3,5,176800,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1162,24,2,1,1,1,1,16,4,0,3,4,201760,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
335,17,2,3,1,2,1,16,3,2,1,4,68640,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
337,8,3,3,0,2,1,21,3,1,3,5,112320,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1396,6,3,3,1,3,1,13,2,1,4,13,172640,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1079,10,2,3,0,2,0,11,4,1,3,5,178880,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
735,3,1,4,0,2,0,12,3,0,2,4,156000,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
471,4,3,1,0,1,1,12,2,1,2,2,128960,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1096,6,3,3,1,1,1,18,1,1,3,7,126880,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1297,1,4,2,1,2,1,12,3,0,3,4,91520,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
217,10,4,2,1,2,1,14,2,0,2,10,89440,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
783,1,2,3,1,2,0,12,3,1,3,7,87360,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
746,24,3,3,1,1,1,17,4,0,3,1,93600,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1251,21,4,1,0,2,1,19,3,1,3,3,66560,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1354,2,4,2,1,1,1,11,3,1,2,5,85280,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
735,22,4,3,1,2,0,15,2,0,3,15,178880,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1475,13,2,4,0,2,0,11,4,0,3,2,174720,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1169,14,4,3,1,2,1,18,3,1,4,8,133120,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1443,11,5,4,0,2,1,16,3,1,3,0,185120,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
867,9,2,1,1,2,1,25,4,1,3,10,180960,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1394,8,3,4,0,2,0,16,3,1,3,20,120640,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
605,21,3,4,0,4,0,13,3,1,2,1,149760,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
238,5,2,1,0,1,0,14,1,0,3,4,97760,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1206,9,2,2,1,1,1,19,4,2,4,5,147680,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1064,2,1,2,1,5,1,15,4,0,3,5,87360,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
419,12,4,2,1,2,0,12,3,2,3,0,160160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1337,22,3,1,0,1,1,12,1,0,3,1,120640,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
682,18,4,2,1,2,1,16,4,1,1,5,147680,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1103,16,3,3,1,1,1,14,3,0,2,5,101920,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
976,3,2,3,1,1,0,13,4,1,4,4,99840,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1351,9,4,1,1,1,1,22,2,0,3,5,137280,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
937,1,3,1,1,3,1,21,1,0,2,14,66560,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1239,13,4,4,1,3,1,18,3,1,2,8,81120,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
157,1,3,3,1,1,1,13,4,0,2,7,197600,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
136,1,3,1,1,2,1,12,1,1,2,5,185120,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1146,15,4,3,0,2,1,18,2,1,3,5,70720,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1125,1,3,4,1,2,1,21,2,0,3,10,99840,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1404,17,3,3,1,1,1,12,1,1,2,4,66560,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1404,1,3,1,1,1,1,14,1,0,2,1,122720,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1224,7,4,3,0,2,0,11,4,0,3,10,114400,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
954,9,3,4,1,2,1,14,1,0,3,7,91520,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1373,5,4,4,1,2,1,24,2,0,3,1,116480,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
754,26,4,1,1,2,0,11,3,0,3,10,131040,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1168,24,4,1,1,3,0,13,2,0,2,2,137280,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
155,9,2,1,0,2,1,11,3,2,2,4,139360,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1303,7,2,4,1,2,1,20,3,3,3,9,74880,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
574,11,3,1,1,3,1,17,2,1,3,10,62400,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1444,1,4,4,1,1,0,11,2,1,3,6,183040,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
189,26,4,3,1,5,0,18,1,1,3,10,147680,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1276,2,1,4,0,1,0,11,3,3,3,1,122720,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
119,15,4,2,1,4,1,12,1,0,3,20,160160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
335,23,2,4,1,2,1,12,4,0,3,20,76960,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
697,10,3,3,0,3,1,20,3,1,4,11,83200,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
157,10,3,3,0,2,0,19,4,0,3,5,160160,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
771,1,2,2,1,2,1,12,2,0,2,4,93600,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
571,12,2,4,1,1,1,13,3,0,4,5,162240,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
692,11,3,4,0,2,1,11,1,1,4,10,151840,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
444,2,2,2,0,2,1,14,3,1,3,11,191360,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
309,2,3,3,0,1,1,14,3,0,3,2,170560,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
911,1,2,4,1,1,1,13,3,0,2,12,158080,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
977,2,1,4,1,1,0,19,3,1,2,2,118560,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1180,25,3,1,1,3,1,23,2,0,3,17,174720,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1313,1,2,2,1,1,1,12,3,3,2,1,122720,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1321,1,4,4,1,2,1,15,1,2,3,15,178880,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1154,2,2,1,1,1,1,19,3,1,3,2,112320,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
508,6,4,1,1,2,1,11,4,1,3,8,149760,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
557,18,4,4,1,2,0,17,3,1,2,4,72800,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
642,1,3,4,1,1,1,22,1,1,3,5,158080,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1162,1,1,3,0,3,1,18,1,2,1,13,203840,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1490,11,4,4,1,1,0,11,3,1,3,2,89440,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
581,1,2,4,1,1,1,12,4,0,4,3,131040,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1395,9,4,2,1,2,1,19,2,0,3,10,99840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
501,15,2,2,0,2,0,13,1,1,3,9,197600,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
267,29,4,3,0,1,1,13,3,0,3,6,101920,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
543,1,4,1,1,1,1,19,3,2,2,1,172640,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
234,1,4,2,1,1,1,14,2,1,3,2,141440,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
116,24,1,1,1,2,1,13,1,0,3,7,108160,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
201,10,3,2,0,3,1,12,1,1,3,18,205920,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
801,1,4,3,0,3,1,19,3,2,3,14,99840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
161,10,3,3,0,3,0,25,1,1,3,16,87360,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1382,8,2,1,0,2,0,22,2,1,2,5,176800,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
585,29,4,1,1,1,1,15,2,2,2,9,83200,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1037,1,3,2,1,1,0,12,3,0,3,4,87360,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
501,5,1,3,1,1,0,11,4,0,3,2,120640,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
105,9,3,4,1,5,1,13,3,0,2,6,180960,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
638,9,3,4,1,1,1,19,1,1,2,1,68640,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
557,3,3,1,0,3,1,19,3,2,3,9,195520,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
688,4,2,4,0,2,1,13,2,3,3,4,201760,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
667,1,4,3,1,2,1,21,1,1,2,13,118560,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1092,1,4,1,1,1,0,14,2,3,4,2,74880,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
300,2,3,1,1,5,1,11,1,0,2,22,116480,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
310,7,2,4,1,1,1,11,4,1,1,10,149760,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
582,28,4,1,0,4,1,23,3,1,3,20,124800,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
704,28,3,4,0,2,1,21,4,2,3,8,197600,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
301,15,4,4,1,2,1,24,1,1,2,15,183040,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
930,3,3,3,1,2,1,11,3,1,3,5,118560,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
529,2,3,4,1,1,1,14,4,0,3,4,162240,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1146,26,4,3,0,3,0,16,3,0,3,9,64480,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
345,10,2,1,0,2,1,11,3,1,3,10,208000,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
878,1,4,2,1,2,1,12,4,2,3,6,195520,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1120,11,4,2,0,2,1,13,1,1,2,6,208000,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
374,20,3,4,0,2,1,15,3,0,3,5,104000,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1322,2,4,3,1,1,1,14,4,0,3,2,108160,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1199,18,4,3,1,2,0,14,4,2,4,10,166400,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1194,2,4,3,0,1,1,14,2,3,3,5,203840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
287,1,4,3,0,1,1,12,4,1,3,4,128960,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1378,13,2,4,1,2,0,13,1,1,3,4,95680,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
468,28,4,4,0,1,1,14,2,0,1,5,151840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
410,28,3,4,1,3,0,13,2,1,3,3,81120,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
722,24,1,2,0,4,1,11,1,1,2,20,124800,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
